Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
391,AL,Campus-2020,Abbvie,13:07:09,23:22:23,10:15:45,6:37:30,3:38:15,0:11:08,3:27:06,Unbilled,3,16,0,14,No,13.116666666666667,10.25,3.633333333333333,3.45,19,1,0,6.616666666666667,0.1833333333333333,64.5528455284553,0.3544715447154472,4.116666666666667,17.5,1.25,3,Silent Overworker,Brandon Evans
1065,AL,Campus-2021,BMO,13:34:46,22:42:16,9:07:00,6:37:10,2:29:49,0:14:18,2:15:31,Billed,2,18,0,36,No,13.566666666666666,9.116666666666667,2.4833333333333334,2.25,20,0,0,6.616666666666667,0.2333333333333333,72.57769652650823,0.2723948811700182,4.566666666666666,19,0.1166666666666671,3,Silent Overworker,Diana West
827,TDS,Campus-2022,Bristol-Myers Squibb,11:52:13,21:29:33,9:37:06,6:36:25,3:00:40,1:15:55,1:44:45,Billed,0,15,0,11,No,11.866666666666667,9.616666666666667,3,1.7333333333333334,15,0,0,6.6,1.25,68.63084922010398,0.3119584055459272,2.866666666666667,15,0.6166666666666671,3,Silent Overworker,Christina Kelly
1038,TDS,Campus 2024,Walmart,13:50:38,22:23:34,8:31:51,6:36:07,1:55:44,0:37:24,1:18:20,Billed,3,12,0,15,No,13.833333333333334,8.516666666666667,1.9166666666666663,1.3,15,0,0,6.6,0.6166666666666667,77.49510763209392,0.2250489236790606,4.833333333333334,13.5,0,1,Late Starter,Sonya Harper
1402,TDS,Ragnarok TDS2,Chevron India,12:00:42,21:00:56,8:59:20,6:35:54,2:23:26,0:33:08,1:50:17,Billed,2,18,0,15,No,12,8.983333333333333,2.3833333333333333,1.8333333333333333,20,0,0,6.583333333333333,0.55,73.28385899814471,0.2653061224489796,3,19,0,3,Silent Overworker,Bryan Taylor
439,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:42:34,21:48:57,9:09:41,6:35:45,2:33:55,1:10:19,1:23:36,Billed,0,4,0,15,No,12.7,9.15,2.55,1.3833333333333333,4,0,0,6.583333333333333,1.1666666666666667,71.94899817850637,0.2786885245901639,3.6999999999999993,4,0.1500000000000003,3,Silent Overworker,Howard Atkins
1051,TDS,Campus-2022,Skills Development,13:08:37,22:14:28,9:05:50,6:35:39,2:30:10,0:16:37,2:13:32,Unbilled,2,13,0,36,No,13.133333333333333,9.083333333333334,2.5,2.216666666666667,15,1,0,6.583333333333333,0.2666666666666666,72.47706422018348,0.2752293577981651,4.133333333333333,14,0.0833333333333339,3,Silent Overworker,Donna Matthews
1028,TDS,Campus-2023,Microsoft,13:11:01,22:04:57,8:53:48,6:35:37,2:18:11,0:13:03,2:05:07,Billed,2,15,0,29,No,13.183333333333334,8.883333333333333,2.3,2.083333333333333,17,0,0,6.583333333333333,0.2166666666666666,74.10881801125704,0.2589118198874296,4.183333333333334,16,0,3,Silent Overworker,Kelsey Cabrera
789,TDS,Campus-2023,T Mobile,12:31:52,22:00:26,9:27:41,6:35:31,2:52:10,0:59:00,1:53:10,Billed,3,15,0,13,No,12.516666666666667,9.45,2.8666666666666667,1.8833333333333333,18,0,0,6.583333333333333,0.9833333333333332,69.66490299823633,0.3033509700176367,3.5166666666666675,16.5,0.4499999999999993,3,Silent Overworker,Sylvia Woods DVM
927,TDS,Campus-2023,"Gilead Sciences, Inc.",12:23:26,21:23:53,9:01:03,6:35:19,2:25:44,0:09:21,2:16:22,Unbilled,2,7,0,19,Yes,12.383333333333333,9.016666666666667,2.4166666666666665,2.2666666666666666,9,1,1,6.583333333333333,0.15,73.01293900184842,0.2680221811460258,3.383333333333333,8,0.0166666666666674,0,Consistent Performer,George Wall
1213,TDS,Ragnarok TDS2,Coles,11:03:54,21:17:20,10:12:21,6:35:09,3:37:12,0:13:03,3:24:09,Unbilled,6,34,0,28,No,11.05,10.2,3.6166666666666663,3.4,40,1,0,6.583333333333333,0.2166666666666666,64.54248366013073,0.3545751633986928,2.0500000000000007,37,1.1999999999999993,3,Silent Overworker,Tony King
1318,TDS,Ragnarok TDS2,J&J Inc,12:23:15,21:21:34,8:58:09,6:33:50,2:24:18,1:11:58,1:12:19,Billed,4,16,0,56,No,12.383333333333333,8.966666666666667,2.4,1.2,20,0,0,6.55,1.1833333333333331,73.04832713754647,0.2676579925650557,3.383333333333333,18,0,3,Silent Overworker,Gabriel Bailey
895,TDS,Campus 2024,Bristol-Myers Squibb,11:51:29,20:56:35,9:04:58,6:33:15,2:31:43,0:56:03,1:35:39,Unbilled,0,12,0,12,No,11.85,9.066666666666666,2.5166666666666666,1.5833333333333337,12,1,0,6.55,0.9333333333333332,72.24264705882352,0.2775735294117647,2.85,12,0.0666666666666664,3,Silent Overworker,Amy Parker
1145,TDS,Campus-2023,Bristol-Myers Squibb,11:56:11,21:04:10,9:08:18,6:33:08,2:35:09,1:17:05,1:18:04,Billed,1,10,0,25,No,11.933333333333334,9.133333333333333,2.583333333333333,1.3,11,0,0,6.55,1.2833333333333332,71.71532846715328,0.2828467153284671,2.9333333333333336,10.5,0.1333333333333328,3,Silent Overworker,Carolyn Williams
686,TDS,Campus-2022,Home Depot,13:25:43,22:37:16,9:11:04,6:32:53,2:38:10,0:33:41,2:04:29,Billed,7,14,0,17,No,13.416666666666666,9.183333333333334,2.6333333333333333,2.066666666666667,21,0,0,6.533333333333333,0.55,71.14337568058076,0.2867513611615245,4.416666666666666,17.5,0.1833333333333335,3,Silent Overworker,Amy Parrish
1133,TDS,Campus-2022,Bristol-Myers Squibb,12:57:38,22:17:36,9:19:24,6:32:48,2:46:36,1:32:16,1:14:19,Billed,1,14,0,22,No,12.95,9.316666666666666,2.7666666666666666,1.2333333333333334,15,0,0,6.533333333333333,1.5333333333333332,70.12522361359571,0.29695885509839,3.9499999999999993,14.5,0.3166666666666664,3,Silent Overworker,Jay Mckenzie
1347,TDS,Lateral,Home Depot,11:37:20,20:45:29,9:07:49,6:32:11,2:35:38,0:40:08,1:55:30,Billed,4,30,0,41,No,11.616666666666667,9.116666666666667,2.583333333333333,1.9166666666666663,34,0,0,6.533333333333333,0.6666666666666666,71.6636197440585,0.283363802559415,2.616666666666667,32,0.1166666666666671,3,Silent Overworker,Noah Ray
1161,AL,Campus-2021,Microsoft,13:50:18,22:49:38,8:59:38,6:31:53,2:27:44,0:07:38,2:20:05,Unbilled,9,17,0,24,No,13.833333333333334,8.983333333333333,2.45,2.333333333333333,26,1,0,6.516666666666667,0.1166666666666666,72.54174397031541,0.2727272727272727,4.833333333333334,21.5,0,3,Silent Overworker,Brandi Smith
1096,TDS,Campus-2022,"Gilead Sciences, Inc.",13:19:19,22:38:23,9:19:29,6:31:21,2:48:08,0:30:10,2:17:58,Unbilled,5,7,0,34,Yes,13.316666666666666,9.316666666666666,2.8,2.283333333333333,12,1,1,6.516666666666667,0.5,69.94633273703042,0.3005366726296958,4.316666666666666,9.5,0.3166666666666664,0,Consistent Performer,David Garcia
922,TDS,Campus-2022,J&J Inc,12:56:53,22:12:55,9:14:34,6:30:33,2:44:00,0:30:29,2:13:31,Billed,4,7,0,25,No,12.933333333333334,9.233333333333333,2.7333333333333334,2.216666666666667,11,0,0,6.5,0.5,70.3971119133574,0.296028880866426,3.9333333333333336,9,0.2333333333333325,3,Silent Overworker,Jennifer Simmons
1249,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:50:49,22:12:57,9:21:33,6:30:04,2:51:29,1:23:32,1:27:57,Unbilled,2,13,0,18,No,12.833333333333334,9.35,2.85,1.45,15,1,0,6.5,1.3833333333333333,69.5187165775401,0.3048128342245989,3.833333333333334,14,0.3499999999999996,3,Silent Overworker,Pam Gibson
1419,AL,Campus-2019,Mars,12:51:52,21:16:15,8:24:17,6:29:27,1:54:50,0:15:03,1:39:46,Unbilled,0,1,0,1,No,12.85,8.4,1.9,1.65,1,1,0,6.483333333333333,0.25,77.18253968253967,0.2261904761904761,3.85,1,0,1,Late Starter,Shawn Jordan
845,TDS,Campus 2024,"Gilead Sciences, Inc.",12:52:03,22:21:02,9:28:16,6:29:22,2:58:53,0:58:02,2:00:50,Unbilled,0,13,0,17,No,12.866666666666667,9.466666666666669,2.966666666666667,2,13,1,0,6.483333333333333,0.9666666666666668,68.48591549295774,0.3133802816901408,3.866666666666667,13,0.4666666666666668,3,Silent Overworker,Susan Edwards
1349,TDS,Campus-2023,Bristol-Myers Squibb,12:59:23,21:55:15,8:55:38,6:29:06,2:26:31,0:21:01,2:05:30,Billed,5,25,1,31,No,12.983333333333333,8.916666666666666,2.4333333333333336,2.083333333333333,30,0,0,6.483333333333333,0.35,72.71028037383178,0.2728971962616823,3.983333333333333,27.5,0,3,Silent Overworker,Robert Zimmerman
1398,AL,Campus-2020,Walmart,12:45:54,21:47:16,9:02:33,6:27:54,2:34:39,1:07:00,1:27:38,Unbilled,1,20,103,37,Yes,12.75,9.033333333333331,2.5666666666666664,1.45,21,1,1,6.45,1.1166666666666667,71.40221402214021,0.2841328413284132,3.75,20.5,0.0333333333333332,0,Consistent Performer,Rachel Bond
1374,AL,Campus-2017,Abbvie,12:15:00,20:42:01,8:27:34,6:27:50,1:59:43,0:24:38,1:35:04,Unbilled,3,16,0,56,No,12.25,8.45,1.9833333333333332,1.5833333333333337,19,1,0,6.45,0.4,76.33136094674558,0.2347140039447732,3.25,17.5,0,3,Silent Overworker,Frederick Moore
1175,AL,Campus-2018,Engineering Improvement,12:53:56,22:25:23,9:31:27,6:27:47,3:03:39,0:40:24,2:23:15,Unbilled,1,4,96,10,No,12.883333333333333,9.516666666666667,3.05,2.3833333333333333,5,1,0,6.45,0.6666666666666666,67.77583187390542,0.3204903677758318,3.883333333333333,4.5,0.5166666666666675,3,Silent Overworker,David Johnson
1323,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:55:10,22:03:34,9:08:15,6:26:15,2:42:00,0:35:16,2:06:44,Billed,16,41,0,25,No,12.916666666666666,9.133333333333333,2.7,2.1,57,0,0,6.433333333333334,0.5833333333333334,70.43795620437957,0.2956204379562044,3.916666666666666,49,0.1333333333333328,3,Silent Overworker,Jacob Martinez
1399,TDS,Ragnarok TDS2,T Mobile,13:40:44,22:47:41,9:07:07,6:26:01,2:41:05,0:09:17,2:31:48,Billed,0,6,0,15,No,13.666666666666666,9.116666666666667,2.6833333333333336,2.5166666666666666,6,0,0,6.433333333333334,0.15,70.56672760511883,0.2943327239488117,4.666666666666666,6,0.1166666666666671,3,Silent Overworker,James Boyd
585,TDS,Campus-2023,CHEVRON U.S.A. INC.,12:27:56,21:42:16,9:14:05,6:25:49,2:48:16,0:44:10,2:04:05,Unbilled,4,12,0,15,No,12.45,9.233333333333333,2.8,2.066666666666667,16,1,0,6.416666666666667,0.7333333333333333,69.49458483754513,0.3032490974729242,3.4499999999999997,14,0.2333333333333325,3,Silent Overworker,Jill Thompson
1030,TDS,Campus-2023,NCLH,12:53:47,22:04:03,9:10:05,6:25:11,2:44:53,0:24:04,2:20:49,Billed,5,4,0,23,No,12.883333333333333,9.166666666666666,2.7333333333333334,2.333333333333333,9,0,0,6.416666666666667,0.4,70,0.2981818181818182,3.883333333333333,6.5,0.166666666666666,3,Silent Overworker,Keith Ortiz
776,TDS,Lateral,Abbvie,12:12:05,21:29:01,9:16:53,6:23:53,2:52:59,0:49:44,2:03:15,Billed,0,6,0,21,No,12.2,9.266666666666667,2.8666666666666667,2.05,6,0,0,6.383333333333334,0.8166666666666667,68.88489208633092,0.3093525179856115,3.1999999999999997,6,0.2666666666666675,3,Silent Overworker,Heather Sullivan
558,TDS,Campus-2023,Mars,12:52:26,22:08:46,9:16:19,6:23:40,2:52:39,0:21:58,2:30:40,Unbilled,5,10,0,15,No,12.866666666666667,9.266666666666667,2.8666666666666667,2.5,15,1,0,6.383333333333334,0.35,68.88489208633092,0.3093525179856115,3.866666666666667,12.5,0.2666666666666675,3,Silent Overworker,Dr. James Miller
1218,AL,Campus-2021,Southwest,13:27:36,22:31:35,9:04:10,6:23:35,2:40:34,0:18:30,2:22:03,Unbilled,4,14,1,34,No,13.45,9.066666666666666,2.6666666666666665,2.3666666666666667,18,1,0,6.383333333333334,0.3,70.40441176470588,0.2941176470588235,4.449999999999999,16,0.0666666666666664,3,Silent Overworker,Jeffrey Smith
1387,AL,Campus-2021,Engineering Improvement,13:06:13,22:09:27,9:03:12,6:23:20,2:39:52,0:26:20,2:13:31,Unbilled,19,16,0,46,No,13.1,9.05,2.65,2.216666666666667,35,1,0,6.383333333333334,0.4333333333333333,70.5340699815838,0.292817679558011,4.1,25.5,0.0500000000000007,3,Silent Overworker,Tonya Terry
1375,AL,Campus-2019,Mars,14:08:04,21:58:30,7:50:21,6:22:52,1:27:28,0:05:47,1:21:40,Unbilled,2,22,0,47,No,14.133333333333333,7.833333333333333,1.45,1.35,24,1,0,6.366666666666666,0.0833333333333333,81.27659574468085,0.1851063829787234,5.133333333333333,23,0,1,Late Starter,Francis Gonzales DDS
1254,TDS,Campus-2023,Bristol-Myers Squibb,11:55:36,20:56:38,8:59:49,6:22:30,2:37:18,0:34:08,2:03:09,Billed,1,18,0,31,No,11.916666666666666,8.983333333333333,2.6166666666666667,2.05,19,0,0,6.366666666666666,0.5666666666666667,70.87198515769944,0.2912801484230056,2.916666666666666,18.5,0,3,Silent Overworker,Kathleen Lara
1367,TDS,Campus-2022,J&J Singapore,12:58:56,22:03:21,9:04:05,6:21:53,2:42:12,0:31:37,2:10:35,Billed,3,18,0,22,No,12.966666666666669,9.066666666666666,2.7,2.1666666666666665,21,0,0,6.35,0.5166666666666667,70.03676470588235,0.2977941176470589,3.966666666666667,19.5,0.0666666666666664,3,Silent Overworker,David Jimenez
1309,AL,Campus-2021,Engineering Improvement,13:18:10,22:33:20,9:15:22,6:21:52,2:53:29,0:24:33,2:28:56,Unbilled,0,19,0,44,No,13.3,9.25,2.8833333333333333,2.466666666666667,19,1,0,6.35,0.4,68.64864864864865,0.3117117117117117,4.300000000000001,19,0.25,3,Silent Overworker,Robert Walker
912,TDS,Campus-2023,Bristol-Myers Squibb,12:35:18,21:47:28,9:11:52,6:20:15,2:51:36,0:15:46,2:35:50,Unbilled,3,2,0,26,Yes,12.583333333333334,9.183333333333334,2.85,2.583333333333333,5,1,1,6.333333333333333,0.25,68.9655172413793,0.3103448275862069,3.583333333333334,3.5,0.1833333333333335,0,Consistent Performer,Alexander Silva
1280,TDS,Campus 2024,SABIC,12:59:24,22:02:30,9:03:40,6:19:44,2:43:56,0:30:32,2:13:23,Billed,4,18,0,23,No,12.983333333333333,9.05,2.716666666666667,2.216666666666667,22,0,0,6.316666666666666,0.5,69.79742173112338,0.3001841620626151,3.983333333333333,20,0.0500000000000007,3,Silent Overworker,Robert Riley
1216,AL,Campus-2020,BMS Japan,12:41:18,21:52:15,9:10:55,6:18:10,2:52:44,0:32:09,2:20:35,Unbilled,0,6,0,39,No,12.683333333333334,9.166666666666666,2.8666666666666667,2.333333333333333,6,1,0,6.3,0.5333333333333333,68.72727272727272,0.3127272727272727,3.6833333333333336,6,0.166666666666666,3,Silent Overworker,Alexis Lane
1405,AL,MAAL 2024,Chevron India,12:22:22,21:11:25,8:48:40,6:18:06,2:30:33,0:31:45,1:58:47,Unbilled,5,17,0,24,No,12.366666666666667,8.8,2.5,1.9666666666666668,22,1,0,6.3,0.5166666666666667,71.59090909090908,0.284090909090909,3.366666666666667,19.5,0,3,Silent Overworker,Nicole White
1042,TDS,Ragnarok TDS2,Home Depot,13:39:38,22:55:43,9:16:42,6:17:58,2:58:44,0:23:32,2:35:11,Billed,3,7,0,31,No,13.65,9.266666666666667,2.966666666666667,2.583333333333333,10,0,0,6.283333333333333,0.3833333333333333,67.80575539568345,0.3201438848920863,4.65,8.5,0.2666666666666675,3,Silent Overworker,Matthew Moon
1340,TDS,Campus-2022,CHEVRON U.S.A. INC.,12:48:43,20:47:15,7:58:52,6:17:07,1:41:44,0:52:17,0:49:27,Unbilled,0,11,0,29,No,12.8,7.966666666666667,1.6833333333333331,0.8166666666666667,11,1,0,6.283333333333333,0.8666666666666667,78.87029288702928,0.2112970711297071,3.8000000000000007,11,0,1,Late Starter,Kelly Mcdonald
1386,AL,Lateral,CHEVRON U.S.A. INC.,14:01:59,21:12:33,7:10:08,6:16:55,0:53:12,0:09:43,0:43:29,Unbilled,0,17,11,19,No,14.016666666666667,7.166666666666667,0.8833333333333333,0.7166666666666667,17,1,0,6.266666666666667,0.15,87.44186046511628,0.1232558139534883,5.016666666666668,17,0,1,Late Starter,Krista Ellis
846,TDS,Campus-2023,Mars,12:49:57,21:56:03,9:05:52,6:16:42,2:49:09,1:21:05,1:28:04,Unbilled,4,15,0,16,No,12.816666666666666,9.083333333333334,2.8166666666666664,1.4666666666666668,19,1,0,6.266666666666667,1.35,68.99082568807339,0.310091743119266,3.8166666666666655,17,0.0833333333333339,3,Silent Overworker,Scott Pierce
1106,AL,Ragnarok TDS2,Bristol-Myers Squibb,12:16:04,21:28:40,9:12:00,6:16:25,2:55:35,1:22:11,1:33:24,Unbilled,0,13,0,28,No,12.266666666666667,9.2,2.9166666666666665,1.55,13,1,0,6.266666666666667,1.3666666666666667,68.11594202898551,0.3170289855072464,3.2666666666666675,13,0.1999999999999993,3,Silent Overworker,Allison Fletcher
1302,AL,Campus-2019,BMO,13:32:58,22:46:55,9:13:30,6:15:56,2:57:33,0:16:59,2:40:34,Billed,6,15,1,43,No,13.533333333333331,9.216666666666669,2.95,2.6666666666666665,21,0,0,6.25,0.2666666666666666,67.8119349005425,0.3200723327305605,4.533333333333333,18,0.2166666666666667,3,Silent Overworker,Beth Reed
554,TDS,Ragnarok TDS2,RECURSION,12:14:01,22:01:11,9:46:22,6:13:42,3:32:40,0:44:49,2:47:51,Unbilled,1,9,0,18,No,12.233333333333333,9.766666666666667,3.533333333333333,2.783333333333333,10,1,0,6.216666666666667,0.7333333333333333,63.65187713310579,0.3617747440273037,3.2333333333333325,9.5,0.7666666666666675,3,Silent Overworker,Jacob Cox
1091,TDS,Ragnarok TDS2,Southwest,13:04:48,22:15:57,9:10:58,6:13:05,2:57:53,0:29:21,2:28:32,Billed,2,11,0,23,No,13.066666666666666,9.166666666666666,2.95,2.466666666666667,13,0,0,6.216666666666667,0.4833333333333333,67.81818181818183,0.3218181818181818,4.066666666666666,12,0.166666666666666,3,Silent Overworker,Tyler Fisher
1338,TDS,Campus 2024,Mars,13:20:42,22:09:56,8:46:53,6:12:44,2:34:09,0:41:46,1:52:22,Unbilled,3,11,0,33,No,13.333333333333334,8.766666666666667,2.5666666666666664,1.8666666666666667,14,1,0,6.2,0.6833333333333333,70.72243346007603,0.2927756653992395,4.333333333333334,12.5,0,3,Silent Overworker,Justin Young
745,TDS,Campus 2024,CHEVRON U.S.A. INC.,12:56:50,21:57:44,9:01:31,6:12:13,2:49:17,1:03:01,1:46:16,Unbilled,1,13,0,20,No,12.933333333333334,9.016666666666667,2.8166666666666664,1.7666666666666666,14,1,0,6.2,1.05,68.76155268022181,0.3123844731977818,3.9333333333333336,13.5,0.0166666666666674,3,Silent Overworker,Kathryn Morrow
1007,TDS,Campus-2022,CHEVRON U.S.A. INC.,13:02:07,22:03:21,9:01:14,6:11:26,2:49:47,1:18:00,1:31:46,Unbilled,1,14,0,18,No,13.033333333333331,9.016666666666667,2.8166666666666664,1.5166666666666666,15,1,0,6.183333333333334,1.3,68.57670979667282,0.3123844731977818,4.033333333333333,14.5,0.0166666666666674,3,Silent Overworker,Gabriel Garrison
1253,AL,Campus-2019,Capri Global,13:41:02,22:25:46,8:44:26,6:11:08,2:33:17,0:00:48,2:32:29,Unbilled,2,13,0,42,No,13.683333333333334,8.733333333333333,2.55,2.533333333333333,15,1,0,6.183333333333334,0,70.80152671755727,0.2919847328244275,4.683333333333334,14,0,3,Silent Overworker,Douglas Mccoy
867,TDS,Campus 2024,"Gilead Sciences, Inc.",12:49:13,21:56:26,9:06:59,6:08:56,2:58:02,1:24:30,1:33:31,Billed,2,12,0,18,No,12.816666666666666,9.1,2.966666666666667,1.55,14,0,0,6.133333333333334,1.4,67.3992673992674,0.326007326007326,3.8166666666666655,13,0.0999999999999996,3,Silent Overworker,Mrs. Mariah Nicholson MD
1258,TDS,Ragnarok TDS2,CHEVRON U.S.A. INC.,13:30:00,22:30:45,9:01:11,6:08:41,2:52:30,0:23:44,2:28:45,Unbilled,1,1,0,65,No,13.5,9.016666666666667,2.8666666666666667,2.466666666666667,2,1,0,6.133333333333334,0.3833333333333333,68.02218114602587,0.3179297597042513,4.5,1.5,0.0166666666666674,3,Silent Overworker,Stephen Hester
1411,TDS,Campus-2021,Chevron India,12:57:14,21:44:04,8:46:58,6:07:58,2:38:59,0:28:00,2:10:58,Billed,1,19,20,12,No,12.95,8.766666666666667,2.6333333333333333,2.1666666666666665,20,0,0,6.116666666666666,0.4666666666666667,69.77186311787071,0.3003802281368821,3.9499999999999993,19.5,0,3,Silent Overworker,Kelsey Smith
1287,AL,Campus-2020,J&J Inc,13:33:24,22:51:14,9:17:39,6:06:54,3:10:44,0:33:29,2:37:14,Unbilled,9,13,0,44,Yes,13.55,9.283333333333331,3.1666666666666665,2.6166666666666667,22,1,1,6.1,0.55,65.70915619389586,0.341113105924596,4.550000000000001,17.5,0.2833333333333332,0,Consistent Performer,Chase Collins
1376,TDS,Campus-2023,Walmart,14:57:30,22:52:30,7:52:04,6:05:56,1:46:08,0:34:35,1:11:33,Billed,1,5,138,7,No,14.95,7.866666666666667,1.7666666666666666,1.1833333333333331,6,0,0,6.083333333333333,0.5666666666666667,77.33050847457626,0.2245762711864406,5.949999999999999,5.5,0,1,Late Starter,Amanda Morgan
1361,AL,Campus-2019,Microsoft,16:38:07,23:56:15,7:17:42,6:04:44,1:12:58,0:10:07,1:02:50,Unbilled,15,25,84,59,No,16.633333333333333,7.283333333333333,1.2,1.0333333333333334,40,1,0,6.066666666666666,0.1666666666666666,83.29519450800915,0.1647597254004576,7.633333333333333,32.5,0,1,Late Starter,Ashlee Johnson
1250,TDS,Ragnarok TDS2,Home Depot,13:48:00,23:02:17,9:13:30,6:02:16,3:11:13,0:28:33,2:42:40,Unbilled,1,16,0,40,No,13.8,9.216666666666669,3.183333333333333,2.7,17,1,0,6.033333333333333,0.4666666666666667,65.46112115732369,0.345388788426763,4.800000000000001,16.5,0.2166666666666667,3,Silent Overworker,Patrick Higgins
1252,TDS,Campus-2023,Southwest,13:24:40,22:32:54,9:07:47,5:59:55,3:07:51,0:33:44,2:34:07,Unbilled,2,8,0,61,Yes,13.4,9.116666666666667,3.1166666666666667,2.5666666666666664,10,1,1,5.983333333333333,0.55,65.6307129798903,0.3418647166361974,4.4,9,0.1166666666666671,0,Consistent Performer,Lauren Robinson
1385,AL,Lateral,"Gilead Sciences, Inc.",14:17:58,21:47:20,7:28:31,5:58:27,1:30:03,0:14:52,1:15:11,Unbilled,2,25,0,40,No,14.283333333333331,7.466666666666667,1.5,1.25,27,1,0,5.966666666666667,0.2333333333333333,79.91071428571429,0.2008928571428571,5.283333333333333,26,0,1,Late Starter,Alex Vega
1272,TDS,Lateral,Engineering Improvement,12:57:00,22:01:26,9:05:00,5:58:17,3:06:43,0:58:14,2:08:28,Unbilled,2,13,0,33,No,12.95,9.083333333333334,3.1,2.1333333333333333,15,1,0,5.966666666666667,0.9666666666666668,65.6880733944954,0.3412844036697247,3.9499999999999993,14,0.0833333333333339,3,Silent Overworker,Dr. Donald Ramos
1382,TDS,Campus-2022,Chevron India,12:41:36,20:09:01,7:27:27,5:58:04,1:29:22,0:35:14,0:54:08,Billed,2,22,1,16,No,12.683333333333334,7.45,1.4833333333333334,0.9,24,0,0,5.966666666666667,0.5833333333333334,80.08948545861297,0.1991051454138702,3.6833333333333336,23,0,1,Late Starter,Joshua Foster
1283,AL,Campus-2019,Home Depot,13:42:01,22:45:00,9:02:20,5:56:21,3:05:59,0:32:55,2:33:03,Unbilled,1,13,0,49,No,13.7,9.033333333333331,3.083333333333333,2.55,14,1,0,5.933333333333334,0.5333333333333333,65.68265682656826,0.3413284132841329,4.699999999999999,13.5,0.0333333333333332,3,Silent Overworker,Calvin Smith
1277,TDS,Campus-2023,Bristol-Myers Squibb,12:33:09,21:37:53,9:04:27,5:55:28,3:08:59,1:09:03,1:59:55,Billed,0,13,0,36,No,12.55,9.066666666666666,3.1333333333333333,1.9833333333333332,13,0,0,5.916666666666667,1.15,65.25735294117648,0.3455882352941176,3.5500000000000007,13,0.0666666666666664,3,Silent Overworker,Erin Krueger
885,TDS,Ragnarok TDS2,Coles,11:05:47,20:30:47,9:25:41,5:54:53,3:30:47,1:00:55,2:29:51,Unbilled,0,15,0,19,No,11.083333333333334,9.416666666666666,3.5,2.4833333333333334,15,1,0,5.9,1,62.65486725663718,0.3716814159292035,2.083333333333334,15,0.4166666666666661,3,Silent Overworker,Amber Davis
1285,TDS,Campus 2024,Walmart,14:43:32,22:24:11,7:40:21,5:53:35,1:46:46,0:18:47,1:27:58,Billed,1,7,0,26,No,14.716666666666669,7.666666666666667,1.7666666666666666,1.45,8,0,0,5.883333333333333,0.3,76.7391304347826,0.2304347826086956,5.716666666666667,7.5,0,1,Late Starter,Howard Martin
